Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Dummy 2,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T59-B08,WT-163-S042,galvin,james,8,BLK:17 PLN:01 POS:06,MFV 08405,245.8,10/9/2013 14:43,10/9/2013 16:14,1:30:58,,,,,245.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,7,MFV 08405,BLK:17 PLN:01 POS:06,245.80
T59-B08,WT-163-S042,galvin,james,8,BLK:17 PLN:01 POS:07,MFV 08404,245.5,10/9/2013 16:13,10/9/2013 18:42,2:29:16,,,,,245.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,8,MFV 08404,BLK:17 PLN:01 POS:07,245.50
T59-B08,WT-163-S042,galvin,james,10,BLK:17 PLN:01 POS:08,MFV 08400,249.8,10/9/2013 14:43,10/9/2013 16:14,1:30:57,,,,,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,9,MFV 08400,BLK:17 PLN:01 POS:08,249.80
T59-B08,WT-163-S042,galvin,james,10,BLK:17 PLN:01 POS:09,MFV 08421,249.5,10/9/2013 16:14,10/9/2013 18:45,2:31:22,,,,,249.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,10,MFV 08421,BLK:17 PLN:01 POS:09,249.50
T59-B08,WT-163-S042,galvin,james,12,BLK:17 PLN:01 POS:10,MFV 08416,247.6,10/9/2013 14:43,10/9/2013 16:17,1:33:56,,,,,247.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,11,MFV 08416,BLK:17 PLN:01 POS:10,247.60
T59-B08,WT-163-S042,galvin,james,12,BLK:17 PLN:01 POS:11,MFV 08348,249,10/9/2013 16:17,10/9/2013 18:54,2:37:06,,,,,249.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,12,MFV 08348,BLK:17 PLN:01 POS:11,249.00
T59-B08,WT-163-S042,daniel,jason,5,BLK:17 PLN:03 POS:00,MFV 08374,94.5,10/9/2013 18:42,10/9/2013 21:32,2:50:26,swap,T59-B08,WT-116-S042,151.2,245.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,13,MFV 08374,BLK:17 PLN:03 POS:00,245.70
T59-B08,WT-116-S042,daniel,jason,5,BLK:17 PLN:03 POS:01,MFV 01716,252.2,10/9/2013 21:18,10/9/2013 23:38,2:20:10,,,,,252.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,14,MFV 01716,BLK:17 PLN:03 POS:01,252.20
T59-B08,WT-163-S042,daniel,jason,6,BLK:17 PLN:03 POS:02,MFV 08364,74.9,10/9/2013 18:50,10/9/2013 21:33,2:42:38,swap,T59-B08,WT-116-S042,172.6,247.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,15,MFV 08364,BLK:17 PLN:03 POS:02,247.50
T59-B08,WT-116-S042,daniel,jason,6,BLK:17 PLN:03 POS:03,MFV 03410,252.1,10/9/2013 21:33,10/9/2013 23:56,2:23:43,,,,,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,16,MFV 03410,BLK:17 PLN:03 POS:03,252.10
T59-B08,WT-163-S042,daniel,jason,7,BLK:17 PLN:03 POS:04,MFV 08388,91.1,10/9/2013 18:43,10/9/2013 21:20,2:37:13,swap,T59-B08,WT-116-S042,155.8,246.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,17,MFV 08388,BLK:17 PLN:03 POS:04,246.90
T59-B08,WT-116-S042,daniel,jason,7,BLK:17 PLN:03 POS:05,MFV 08412,247.2,10/9/2013 21:20,10/9/2013 23:40,2:20:00,,,,,247.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,18,MFV 08412,BLK:17 PLN:03 POS:05,247.20
T59-B08,WT-163-S042,daniel,jason,8,BLK:17 PLN:03 POS:06,MFV 08385,93.1,10/9/2013 18:43,10/9/2013 21:19,2:36:33,swap,T59-B08,WT-116-S042,151.9,245.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,19,MFV 08385,BLK:17 PLN:03 POS:06,245.00
T59-B08,WT-116-S042,daniel,jason,8,BLK:17 PLN:03 POS:07,MFV 08371,245.9,10/9/2013 21:19,10/9/2013 23:42,2:23:33,,,,,245.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,20,MFV 08371,BLK:17 PLN:03 POS:07,245.90
T59-B08,WT-163-S042,daniel,jason,10,BLK:17 PLN:03 POS:08,MFV 08349,87,10/9/2013 18:46,10/9/2013 21:23,2:37:29,swap,T59-B08,WT-116-S042,162.7,249.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,21,MFV 08349,BLK:17 PLN:03 POS:08,249.70
T59-B08,WT-116-S042,daniel,jason,10,BLK:17 PLN:03 POS:09,MFV 03386,252.8,10/9/2013 21:23,10/9/2013 23:44,2:21:21,,,,,252.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,22,MFV 03386,BLK:17 PLN:03 POS:09,252.80
T59-B08,WT-163-S042,daniel,jason,12,BLK:17 PLN:03 POS:10,MFV 08366,70.1,10/9/2013 18:55,10/9/2013 21:32,2:37:14,swap,T59-B08,WT-116-S042,176.1,246.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,23,MFV 08366,BLK:17 PLN:03 POS:10,246.20
T59-B08,WT-116-S042,daniel,jason,12,BLK:17 PLN:03 POS:11,MFV 08350,248.1,10/9/2013 21:32,10/9/2013 23:50,2:18:44,,,,,248.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,24,MFV 08350,BLK:17 PLN:03 POS:11,248.10
T59-B08,WT-116-S042,daniel,jason,5,BLK:17 PLN:05 POS:00,MFV 03349,252.1,10/9/2013 23:38,10/10/2013 2:01,2:23:11,,,,,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,25,MFV 03349,BLK:17 PLN:05 POS:00,252.10
T59-B08,WT-116-S042,daniel,jason,5,BLK:17 PLN:05 POS:01,MFV 03424,252.4,10/10/2013 2:01,10/10/2013 7:55,5:53:15,,,,,252.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,26,MFV 03424,BLK:17 PLN:05 POS:01,252.40
T59-B08,WT-116-S042,daniel,jason,6,BLK:17 PLN:05 POS:02,MFV 03423,251.1,10/9/2013 23:56,10/10/2013 2:25,2:29:39,,,,,251.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 03423,BLK:17 PLN:05 POS:02,251.10
T59-B08,WT-116-S042,daniel,jason,6,BLK:17 PLN:05 POS:03,MFV 03288,253.4,10/10/2013 2:25,10/10/2013 8:23,5:57:18,,,,,253.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 03288,BLK:17 PLN:05 POS:03,253.40
T59-B08,WT-116-S042,daniel,jason,7,BLK:17 PLN:05 POS:04,MFV 08351,248.7,10/9/2013 23:40,10/10/2013 2:01,2:21:42,,,,,248.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 08351,BLK:17 PLN:05 POS:04,248.70
T59-B08,WT-116-S042,daniel,jason,7,BLK:17 PLN:05 POS:05,MFV 08307,247.7,10/10/2013 2:01,10/10/2013 7:51,5:49:49,,,,,247.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 08307,BLK:17 PLN:05 POS:05,247.70
T59-B08,WT-116-S042,daniel,jason,8,BLK:17 PLN:05 POS:06,MFV 08328,249.8,10/9/2013 23:42,10/10/2013 2:02,2:20:19,,,,,249.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 08328,BLK:17 PLN:05 POS:06,249.80
T59-B08,WT-116-S042,daniel,jason,8,BLK:17 PLN:05 POS:07,MFV 08330,251.7,10/10/2013 2:02,10/10/2013 7:56,5:53:28,,,,,251.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 08330,BLK:17 PLN:05 POS:07,251.70
T59-B08,WT-116-S042,daniel,jason,10,BLK:17 PLN:05 POS:08,MFV 01714,252.1,10/9/2013 23:44,10/10/2013 2:06,2:22:24,,,,,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 01714,BLK:17 PLN:05 POS:08,252.10
T59-B08,WT-116-S042,daniel,jason,10,BLK:17 PLN:05 POS:09,MFV 08360,251.8,10/10/2013 2:06,10/10/2013 7:57,5:51:12,,,,,251.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 08360,BLK:17 PLN:05 POS:09,251.80
T59-B08,WT-116-S042,daniel,jason,12,BLK:17 PLN:05 POS:10,MFV 08354,248.8,10/9/2013 23:50,10/10/2013 2:14,2:24:21,,,,,248.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 08354,BLK:17 PLN:05 POS:10,248.80
T59-B08,WT-116-S042,daniel,jason,12,BLK:17 PLN:05 POS:11,MFV 08299,248.3,10/10/2013 2:14,10/10/2013 8:02,5:48:26,,,,,248.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 08299,BLK:17 PLN:05 POS:11,248.30
T59-B08,WT-116-S042,wood,james,5,BLK:17 PLN:07 POS:00,MFV 08289,179.3,10/10/2013 7:55,10/10/2013 10:27,2:31:49,swap,T59-B08,WT-165:S041,68.8,248.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 08289,BLK:17 PLN:07 POS:00,248.10
T59-B08,WT-165:S041,wood,james,5,BLK:17 PLN:07 POS:01,MFV 08372,249.9,10/10/2013 10:27,10/10/2013 12:50,2:23:12,,,,,249.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 08372,BLK:17 PLN:07 POS:01,249.90
T59-B08,WT-116-S042,wood,james,6,BLK:17 PLN:07 POS:02,MFV 03374,123.5,10/10/2013 8:23,10/10/2013 11:02,2:39:20,swap,T59-B08,WT-165:S041,129.2,252.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,39,MFV 03374,BLK:17 PLN:07 POS:02,252.70
T59-B08,WT-165:S041,wood,james,6,BLK:17 PLN:07 POS:03,MFV 03275,251.5,10/10/2013 11:02,10/10/2013 13:29,2:26:55,,,,,251.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,40,MFV 03275,BLK:17 PLN:07 POS:03,251.50
T59-B08,WT-116-S042,wood,james,7,BLK:17 PLN:07 POS:04,MFV 08386,186.5,10/10/2013 7:51,10/10/2013 10:24,2:32:33,swap,T59-B08,WT-165:S041,63.9,250.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,41,MFV 08386,BLK:17 PLN:07 POS:04,250.40
T59-B08,WT-165:S041,wood,james,7,BLK:17 PLN:07 POS:05,MFV 08395,246.2,10/10/2013 10:26,10/10/2013 12:43,2:17:07,,,,,246.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,42,MFV 08395,BLK:17 PLN:07 POS:05,246.20
T59-B08,WT-116-S042,wood,james,8,BLK:17 PLN:07 POS:06,MFV 08392,178.9,10/10/2013 7:56,10/10/2013 10:25,2:29:40,swap,T59-B08,WT-165:S041,67,245.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,43,MFV 08392,BLK:17 PLN:07 POS:06,245.90
T59-B08,WT-165:S041,wood,james,8,BLK:17 PLN:07 POS:07,MFV 08390,245.3,10/10/2013 10:26,10/10/2013 12:44,2:17:54,,,,,245.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,44,MFV 08390,BLK:17 PLN:07 POS:07,245.30
T59-B08,WT-116-S042,wood,james,10,BLK:17 PLN:07 POS:08,MFV 08383,175.3,10/10/2013 7:58,10/10/2013 10:27,2:29:48,swap,T59-B08,WT-165:S041,71.1,246.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,45,MFV 08383,BLK:17 PLN:07 POS:08,246.40
T59-B08,WT-165:S041,wood,james,10,BLK:17 PLN:07 POS:09,MFV 08391,249.5,10/10/2013 10:28,10/10/2013 12:48,2:20:22,,,,,249.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,46,MFV 08391,BLK:17 PLN:07 POS:09,249.50
T59-B08,WT-116-S042,wood,james,12,BLK:17 PLN:07 POS:10,MFV 08394,163.4,10/10/2013 8:03,10/10/2013 10:38,2:35:03,swap,T59-B08,WT-165:S041,86.7,250.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,47,MFV 08394,BLK:17 PLN:07 POS:10,250.10
T59-B08,WT-165:S041,wood,james,12,BLK:17 PLN:07 POS:11,MFV 03035,251.3,10/10/2013 10:39,10/10/2013 13:00,2:21:10,,,,,251.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,48,MFV 03035,BLK:17 PLN:07 POS:11,251.30
T59-B08,WT-165:S041,wood,james,5,BLK:17 PLN:09 POS:00,MFV 08340,252,10/10/2013 12:50,10/10/2013 15:13,2:23:10,,,,,252.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,49,MFV 08340,BLK:17 PLN:09 POS:00,252.00
T59-B08,WT-165:S041,wood,james,5,BLK:17 PLN:09 POS:01,MFV 08282,247.8,10/10/2013 15:13,10/10/2013 17:49,2:35:54,,,,,247.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,50,MFV 08282,BLK:17 PLN:09 POS:01,247.80
T59-B08,WT-165:S041,wood,james,6,BLK:17 PLN:09 POS:02,MFV 08337,247.7,10/10/2013 13:29,10/10/2013 15:55,2:25:25,,,,,247.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,51,MFV 08337,BLK:17 PLN:09 POS:02,247.70
T59-B08,WT-165:S041,wood,james,6,BLK:17 PLN:09 POS:03,MFV 08352,87.3,10/10/2013 15:55,10/11/2013 12:28,20:33:38,,,,,87.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,52,MFV 08352,BLK:17 PLN:09 POS:03,87.30
T59-B08,WT-165:S041,wood,james,7,BLK:17 PLN:09 POS:04,MFV 08358,247.4,10/10/2013 12:43,10/10/2013 15:03,2:19:51,,,,,247.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,53,MFV 08358,BLK:17 PLN:09 POS:04,247.40
T59-B08,WT-165:S041,wood,james,7,BLK:17 PLN:09 POS:05,MFV 08356,252.1,10/10/2013 15:03,10/10/2013 17:40,2:37:35,,,,,252.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,54,MFV 08356,BLK:17 PLN:09 POS:05,252.10
T59-B08,WT-165:S041,wood,james,8,BLK:17 PLN:09 POS:06,MFV 08296,246.9,10/10/2013 12:44,10/10/2013 15:03,2:19:27,,,,,246.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,55,MFV 08296,BLK:17 PLN:09 POS:06,246.90
T59-B08,WT-165:S041,wood,james,8,BLK:17 PLN:09 POS:07,MFV 08305,247.1,10/10/2013 15:03,10/10/2013 17:41,2:37:42,,,,,247.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,56,MFV 08305,BLK:17 PLN:09 POS:07,247.10
T59-B08,WT-165:S041,wood,james,10,BLK:17 PLN:09 POS:08,MFV 08216,250.8,10/10/2013 12:48,10/10/2013 15:10,2:21:56,,,,,250.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,57,MFV 08216,BLK:17 PLN:09 POS:08,250.80
T59-B08,WT-165:S041,wood,james,10,BLK:17 PLN:09 POS:09,MFV 08341,246.5,10/10/2013 15:10,10/10/2013 17:44,2:34:19,,,,,246.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 08341,BLK:17 PLN:09 POS:09,246.50
T59-B08,WT-165:S041,wood,james,12,BLK:17 PLN:09 POS:10,MFV 08271,247.7,10/10/2013 13:00,10/10/2013 15:23,2:22:27,,,,,247.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,59,MFV 08271,BLK:17 PLN:09 POS:10,247.70
